wait_time
558.445133332412
499.67413333257
498.554283332825
488.504650000731
488.302099998792
488.175883332888
488.131183334192
488.1085166653
488.004833332698
487.936966665586
487.903600001335
487.815366665522
487.765149998665
487.722950001558
487.713700000445
487.705816666285
487.64211666584
487.532500000795
487.464466667175
487.306366666158
487.243183334668
487.212949999173
487.043549998601
486.994383335114
486.84216666619
486.830166665713
486.735199999809
486.673283334573
486.662633331617
486.637283333142
486.599500000477
486.53365000089
486.401333332062
486.333783332507
486.226150000095
486.198300000032
486.024266668161
485.773099998633
485.569983331362
485.414533332984
485.406433331966
485.374916664759
485.369649998347
485.32259999911
485.316366668542
485.29456666708
485.215116667748
485.16875
485.043300000826
485.014966666698
484.962650001049
484.842449998856
484.755533333619
484.727950000763
484.676266666253
484.642349998156
484.478366665045
484.458283332984
484.434016664823
484.433616665999
484.241433334351
484.227033332984
484.226999998093
484.222966667016
484.042466668288
484.000833332539
483.837966668606
483.78985000054
483.759300001462
483.602333335082
483.586766668161
483.551066664855
483.401800000667
483.359383332729
483.339549998442
483.247466667493
483.228349999587
483.152366665999
483.078616666794
483.077083333333
483.027866665522
483.018766665459
482.900116666158
482.884750000636
482.879233332475
482.869099998474
482.8039833347
482.789866665999
482.70326666832
482.686133333047
482.673816665014
482.651833331585
482.65068333149
482.631699999173
482.50240000089
482.459066665173
482.420899999142
482.30403333505
482.245616666476
482.128783333301
482.099383334319
482.089516667525
482.073866665363
481.952066667875
481.924666666984
481.890249999364
481.884866666794
481.880416667461
481.867733331521
481.762733332316
481.721416668097
481.679100000858
481.574466665586
481.535483332475
481.518816665808
481.452550001939
481.432483331362
481.353766667843
481.327099998792
481.314366666476
481.236283334096
481.216383334001
481.182183333238
481.029250001907
481.021316667398
480.982416665554
480.861866664886
480.844833334287
480.82816666762
480.809700000286
480.662849998474
480.552933335304
480.538150000572
480.506283334891
480.494400000572
480.462533334891
480.353783333302
480.243599998951
480.218200000127
480.176183334986
480.164416666826
480.154366668065
479.97663333416
479.962999999523
479.810766665141
479.777583332857
479.692516668638
479.61163333257
479.440899999936
479.386749998728
479.29206666549
479.269450000922
479.26018333435
479.135549998283
479.068583333492
479.009150000413
478.934750000636
478.870066666603
478.769983331362
478.736149998506
478.586799999078
478.571033334732
478.387366668383
478.222316666444
478.189166665077
478.023933335145
477.853149998188
477.777583332857
477.763666665554
477.65374999841
477.593149999777
477.55149999857
477.527950000763
477.445849998792
477.358333333333
477.342100000381
477.275133331617
477.242700000604
477.076683334509
477.038916667302
476.877283334732
476.850383333365
476.681633333365
476.678683332602
476.479449999332
476.46181666851
476.312849998474
476.279750001431
476.236483331521
476.103450000286
476.092266666889
476.032650001844
475.903783333301
475.885166664918
475.721883332729
475.703183333079
475.681866665681
475.672416667144
475.550066665808
475.522716665268
475.479316667716
475.468266665936
475.458550000191
475.32201666832
475.314466667175
475.180766665935
475.151233331362
475.113016664982
474.94913333257
474.910966666539
474.805283331871
474.744933334986
474.656850000223
474.641449999809
474.623350000381
474.607383334637
474.486166667938
474.410033333301
474.31880000035
474.315600001812
474.133966668447
474.117466668288
474.113016664982
473.935166664918
473.794849999746
473.781783334414
473.770033331712
473.768400001526
473.736849999428
473.563483333588
473.552233334382
473.534083334605
473.533666666349
473.510333331426
473.466316668193
473.398716668288
473.357366665204
473.331350000699
473.30711666743
473.263683334986
473.230599999428
473.196333332857
473.186966665586
473.172483332952
473.161849999428
473.129266667366
473.061533331871
473.03269999822
473.02721666495
473.016700001558
472.994199999173
472.98990000089
472.965733333429
472.83346666495
472.717283332348
472.700366667906
472.633349998792
472.517633334796
472.347816665967
472.31798333327
472.150150001049
471.979516665141
